loannumber,loanamount,totaldue,termdays,days_to_approve,interest_amount,interest_rate,is_referred,approval_month,approval_year,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,age,prev_num_loans,prev_avg_loan_amount,prev_total_borrowed,prev_avg_totaldue,prev_avg_termdays,prev_max_loannumber,prev_avg_interest_rate,prev_avg_loan_duration,prev_late_payments,prev_late_payment_rate,prev_avg_days_to_repay,target
7,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,7.0238027,4.8027958,First Bank,Permanent,,34.0,6.0,19166.666666666668,115000.0,21981.25,22.5,6.0,0.1584722222222222,13.166666666666666,0.0,0.0,-9.666666666666666,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3361672,6.6162374,GT Bank,Permanent,,40.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,23.666666666666668,0.0,0.0,-1.3333333333333333,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,5.2137299,7.2568122,Wema Bank,Permanent,,44.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,4.0,0.0,0.0,-11.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3572026,6.5942594,GT Bank,Retired,,57.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,8.0,0.0,0.0,-25.0,0
12,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Other,3.9736535,7.3680332,First Bank,Student,Graduate,23.0,11.0,12727.272727272728,140000.0,14286.363636363636,15.0,11.0,0.1284090909090909,14.0,3.0,0.2727272727272727,-0.9090909090909091,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,4.546487,8.4526362,GT Bank,Permanent,,32.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,3.0,0.0,0.0,-11.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.438285,10.5440267,Fidelity Bank,Permanent,,33.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,8.0,0.0,0.0,-21.0,0
5,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,-76.5800679,39.5182268,Stanbic IBTC,Permanent,,25.0,4.0,16500.0,66000.0,19162.5,22.5,4.0,0.178125,21.0,0.0,0.0,-1.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.2347277,4.8501191,Access Bank,,,32.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,0.0,0.0,-1.0,0
8,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,7.4050689,9.0773741,Zenith Bank,Permanent,,31.0,7.0,15714.285714285714,110000.0,18239.285714285714,21.428571428571427,7.0,0.16642857142857143,17.714285714285715,0.0,0.0,-3.7142857142857144,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2132354,6.8200356,FCMB,Permanent,,41.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,26.5,0.0,0.0,-5.0,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.2568966,6.6648923,Zenith Bank,Permanent,,34.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,21.666666666666668,0.0,0.0,-3.3333333333333335,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3474127,6.5075913,Sterling Bank,Permanent,,30.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,21.0,0.0,0.0,-8.0,0
10,30000.0,33999.9,30,0,3999.9000000000015,0.13333000000000006,0,7,2017,Savings,6.3294199,4.9375915,Zenith Bank,Permanent,,34.0,9.0,15555.555555555555,140000.0,17711.11111111111,18.333333333333332,9.0,0.14944444444444444,21.333333333333332,1.0,0.1111111111111111,2.888888888888889,0
7,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,5.5878218,6.2939622,GT Bank,Permanent,,26.0,6.0,10000.0,60000.0,11500.0,15.0,6.0,0.15,19.333333333333332,3.0,0.5,4.166666666666667,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5228562,6.6692642,Access Bank,Permanent,,47.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,29.0,0.0,0.0,-0.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,22.0,0.0,0.0,-11.0,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3057267,6.5250949,Stanbic IBTC,Permanent,,32.0,4.0,10000.0,40000.0,12625.0,26.25,4.0,0.2625,25.0,1.0,0.25,-2.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,4.5736566,8.4801604,FCMB,Permanent,,29.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,29.0,0.0,0.0,-1.0,0
8,10000.0,12250.0,30,0,2250.0,0.225,0,7,2017,Savings,3.3487798,6.6023192,GT Bank,Permanent,,32.0,7.0,10714.285714285714,75000.0,13103.57142857143,23.571428571428573,7.0,0.22285714285714284,23.0,2.0,0.2857142857142857,-0.42857142857142855,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,8.3993667,8.9076183,UBA,Permanent,,25.0,8.0,13750.0,110000.0,17225.0,30.0,8.0,0.2675,29.125,2.0,0.25,-0.875,0
6,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Other,4.7369693,7.6125835,GT Bank,Self-Employed,,35.0,5.0,16000.0,80000.0,19300.0,27.0,5.0,0.225,32.0,2.0,0.4,4.6,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3598024,6.4889942,GT Bank,Permanent,,39.0,4.0,12500.0,50000.0,15875.0,30.0,4.0,0.28125,30.0,0.0,0.0,0.0,0
6,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Current,3.4058373,8.6451658,First Bank,Permanent,,31.0,5.0,14000.0,70000.0,15800.0,15.0,5.0,0.13499999999999998,6.0,0.0,0.0,-10.4,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3925985,6.5234577,Access Bank,Permanent,,50.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,52.0,1.0,1.0,22.0,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5764739,6.4725495,Fidelity Bank,,,43.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,18.0,0.0,0.0,-12.5,0
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,3.0,10000.0,30000.0,11500.0,15.0,3.0,0.15,25.333333333333332,2.0,0.6666666666666666,11.0,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.4378064,6.4304824,GT Bank,Permanent,,29.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,12.0,0.0,0.0,-5.0,0
11,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Other,7.1297123,8.9599323,UBA,Self-Employed,,29.0,10.0,24000.0,240000.0,28130.0,31.5,10.0,0.18833333333333332,32.7,5.0,0.5,4.3,0
7,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,7.4316336,9.0228845,First Bank,Self-Employed,Post-Graduate,42.0,6.0,10000.0,60000.0,13000.0,30.0,6.0,0.3,32.333333333333336,2.0,0.3333333333333333,2.3333333333333335,1
8,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,11.1007046,10.2921723,GT Bank,Permanent,,29.0,7.0,12857.142857142857,90000.0,16171.42857142857,30.0,7.0,0.27214285714285713,25.142857142857142,2.0,0.2857142857142857,-5.142857142857143,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,7.3825529,9.2832733,GT Bank,Permanent,,32.0,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,13.0,0.0,0.0,-7.333333333333333,0
8,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,,,,,,,,7.0,15714.285714285714,110000.0,19900.0,34.285714285714285,7.0,0.2735714285714286,24.285714285714285,1.0,0.14285714285714285,-5.428571428571429,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3591922,6.5448938,Fidelity Bank,Permanent,,38.0,4.0,12500.0,50000.0,15875.0,30.0,4.0,0.28125,29.75,2.0,0.5,-0.75,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4828186,6.4330459,Zenith Bank,Permanent,,37.0,2.0,10000.0,20000.0,12250.0,22.5,2.0,0.22499999999999998,32.5,2.0,1.0,10.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,4.5896906,7.5007011,GT Bank,,,33.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-4.0,0
10,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,,,,,,,,9.0,12777.777777777777,115000.0,15908.333333333334,28.333333333333332,9.0,0.2544444444444445,24.77777777777778,1.0,0.1111111111111111,-3.2222222222222223,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,3.5150822,6.4287014,First Bank,Self-Employed,Graduate,34.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,33.0,1.0,0.5,3.5,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.9981355,7.4395286,Stanbic IBTC,Permanent,,26.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,11.0,0.0,0.0,-20.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,4.0,12500.0,50000.0,14750.0,18.75,4.0,0.16875,17.0,0.0,0.0,-2.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,4.9032317,8.204115,First Bank,Permanent,,56.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,23.0,0.0,0.0,-7.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.7433312,5.5674488,Zenith Bank,Permanent,,28.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,24.0,0.0,0.0,-5.0,0
4,10000.0,12250.0,30,0,2250.0,0.225,0,7,2017,Savings,6.0221014,5.5046328,EcoBank,Permanent,,30.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,24.666666666666668,0.0,0.0,-6.0,0
4,10000.0,12250.0,30,0,2250.0,0.225,0,7,2017,Savings,3.5174932,6.6696632,Zenith Bank,Permanent,,33.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,28.666666666666668,1.0,0.3333333333333333,-1.6666666666666667,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,11.0,0.0,0.0,-4.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Current,3.3849891,6.45461,Zenith Bank,Permanent,,35.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,37.0,2.0,1.0,8.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3752683,6.5484583,GT Bank,Permanent,,39.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,28.0,0.0,0.0,-3.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.5470178,6.4639223,First Bank,Permanent,,29.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,25.0,0.0,0.0,-5.0,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,8.0,18750.0,150000.0,21281.25,18.75,8.0,0.1359375,12.625,0.0,0.0,-5.875,0
13,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Current,7.4957867,8.9737833,Fidelity Bank,Permanent,,37.0,12.0,25000.0,300000.0,28216.666666666668,25.0,12.0,0.13125,13.333333333333334,0.0,0.0,-9.583333333333334,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,30.0,0.0,0.0,0.0,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.7842001,4.9763485,UBA,Permanent,,43.0,3.0,10000.0,30000.0,13000.0,30.0,3.0,0.3,29.333333333333332,1.0,0.3333333333333333,-1.0,1
5,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,Savings,3.8351565,7.4333021,GT Bank,,,40.0,4.0,11250.0,45000.0,12796.875,15.0,4.0,0.140625,11.75,0.0,0.0,-2.5,0
4,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.382199,6.6297993,UBA,,,34.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,20.666666666666668,0.0,0.0,-4.333333333333333,0
5,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3669267,6.5107433,UBA,Permanent,,35.0,4.0,10000.0,40000.0,13000.0,30.0,4.0,0.3,30.75,1.0,0.25,1.25,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.4536545,6.0008584,EcoBank,Permanent,,35.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,50.0,1.0,1.0,18.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3194968,6.6334054,GT Bank,Student,,24.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,3.0,0.0,0.0,-11.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.395742,6.5729248,FCMB,Permanent,,34.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,28.5,0.0,0.0,-1.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.1253131,4.9009045,Zenith Bank,Permanent,,31.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,30.0,0.0,0.0,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,7.4888751,8.9649349,GT Bank,Permanent,,33.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,10.0,0.0,0.0,-7.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,7.2142242,9.1103087,EcoBank,Permanent,,47.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-4.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.8806443,7.3910921,EcoBank,Permanent,,32.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,28.0,0.0,0.0,-1.5,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.6237423,6.8510027,First Bank,Permanent,,53.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,8.0,0.0,0.0,-6.0,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.2682643,6.5489138,Access Bank,Permanent,,28.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,12.0,0.0,0.0,-18.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3782405,6.555502,GT Bank,Permanent,,33.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,6.0,0.0,0.0,-26.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,12.0,0.0,0.0,-3.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3536098,6.595453,GT Bank,Permanent,,32.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,22.5,0.0,0.0,-8.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3855154,6.6686835,GT Bank,,,38.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,27.0,0.0,0.0,-4.0,0
6,10000.0,11500.0,30,0,1500.0,0.15,0,7,2017,Savings,6.292947,4.8907619,GT Bank,Student,,23.0,5.0,12000.0,60000.0,13560.0,15.0,5.0,0.13699999999999998,12.6,0.0,0.0,-2.4,0
10,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,,,,,,,,9.0,20000.0,180000.0,23044.444444444445,23.333333333333332,9.0,0.1524074074074074,16.77777777777778,1.0,0.1111111111111111,-6.555555555555555,0
15,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,7.4219609,9.1057154,GT Bank,Self-Employed,Post-Graduate,32.0,14.0,20714.285714285714,290000.0,24085.714285714286,26.785714285714285,14.0,0.17607142857142857,22.285714285714285,2.0,0.14285714285714285,-2.857142857142857,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.3220514,6.6072002,UBA,Permanent,,41.0,4.0,12500.0,50000.0,15500.0,26.25,4.0,0.24375,25.5,0.0,0.0,-0.5,0
5,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.4633795,6.4471178,GT Bank,,,42.0,4.0,10000.0,40000.0,11500.0,15.0,4.0,0.15,20.25,3.0,0.75,5.25,1
8,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,6.6295755,7.5585921,First Bank,Permanent,,29.0,7.0,11428.57142857143,80000.0,12985.714285714286,15.0,7.0,0.14214285714285715,14.571428571428571,2.0,0.2857142857142857,-0.7142857142857143,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3387383,6.5108886,Access Bank,Permanent,,33.0,2.0,10000.0,20000.0,11500.0,15.0,2.0,0.15,14.5,1.0,0.5,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,34.0,1.0,1.0,2.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3634778,6.6088724,UBA,Permanent,,33.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,23.0,0.0,0.0,-7.0,0
5,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,,,,,,,,4.0,10000.0,40000.0,12531.25,26.25,4.0,0.253125,22.25,0.0,0.0,-4.25,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,16.0,0.0,0.0,-13.5,0
11,20000.0,22250.0,15,0,2250.0,0.1125,0,7,2017,,,,,,,,10.0,13000.0,130000.0,15330.0,21.0,10.0,0.1915,20.8,3.0,0.3,-0.3,0
3,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.4894833,6.5882017,Access Bank,Permanent,,30.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,13.5,0.0,0.0,-17.5,0
20,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,3.210158,6.6552389,GT Bank,Permanent,Secondary,30.0,19.0,28421.052631578947,540000.0,32447.36842105263,30.789473684210527,19.0,0.13675438596491227,18.05263157894737,5.0,0.2631578947368421,-3.6315789473684212,0
9,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Savings,3.9468802,7.390514,Skye Bank,Self-Employed,,32.0,8.0,15625.0,125000.0,17803.125,18.75,8.0,0.13979166666666668,12.0,3.0,0.375,-6.875,1
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3264478,6.4423614,GT Bank,Permanent,,38.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,32.0,0.0,0.0,0.0,1
8,20000.0,24500.0,30,0,4500.0,0.225,0,7,2017,Savings,3.850975,7.444346666666666,GT Bank,Permanent,,31.0,7.0,17142.85714285714,120000.0,19342.85714285714,17.142857142857142,7.0,0.13142857142857142,16.714285714285715,2.0,0.2857142857142857,-0.5714285714285714,1
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.3624393,7.144828,GT Bank,,,26.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,32.0,1.0,1.0,16.0,1
9,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,3.5656116,6.4667173,GT Bank,Permanent,Graduate,28.0,8.0,18750.0,150000.0,23275.0,37.5,8.0,0.24958333333333332,28.75,1.0,0.125,-5.375,1
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,3.3034868,6.5748708,Access Bank,Permanent,,51.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,0.0,0.0,0.0,1
6,30000.0,39000.0,60,0,9000.0,0.3,0,7,2017,Savings,7.5163954,6.4579188,Access Bank,Permanent,,32.0,5.0,14000.0,70000.0,17000.0,24.0,5.0,0.21000000000000002,22.2,2.0,0.4,-1.6,1
8,25000.0,27500.0,30,0,2500.0,0.1,0,7,2017,,,,,,,,7.0,21142.85714285714,148000.0,25391.071428571428,36.42857142857143,7.0,0.1844047619047619,34.42857142857143,1.0,0.14285714285714285,-3.5714285714285716,0
8,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,6.7390327,7.8047891,GT Bank,Permanent,,30.0,7.0,20000.0,140000.0,23071.428571428572,23.571428571428573,7.0,0.15333333333333332,25.714285714285715,2.0,0.2857142857142857,1.7142857142857142,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3370609,6.7045885,First Bank,Permanent,,38.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,23.0,0.0,0.0,-7.0,0
8,20000.0,22000.0,30,0,2000.0,0.1,0,7,2017,Savings,3.9835377,7.41379,First Bank,Permanent,,40.0,7.0,19285.714285714286,135000.0,22835.714285714286,30.0,7.0,0.1773809523809524,26.714285714285715,0.0,0.0,-1.2857142857142858,0
21,50000.0,52500.0,30,0,2500.0,0.05,0,7,2017,,,,,,,,20.0,26750.0,535000.0,30607.5,28.5,20.0,0.17091666666666666,20.2,4.0,0.2,-8.15,0
4,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Other,3.5231228,6.4247372,GT Bank,Permanent,,33.0,3.0,10000.0,30000.0,12000.0,20.0,3.0,0.19999999999999998,21.0,1.0,0.3333333333333333,2.0,1
6,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,Savings,3.2455415,6.6065945,GT Bank,,,48.0,5.0,14000.0,70000.0,16700.0,21.0,5.0,0.18,14.2,1.0,0.2,-7.8,1
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,4.0,0.0,0.0,-26.0,0
12,50000.0,55000.0,60,0,5000.0,0.1,0,7,2017,Other,3.5020825,6.6386411,GT Bank,Student,Post-Graduate,25.0,11.0,25454.545454545456,280000.0,30681.81818181818,40.90909090909091,11.0,0.20075757575757577,32.72727272727273,2.0,0.18181818181818182,-0.8181818181818182,1
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.4159954,6.4426667,GT Bank,Permanent,,30.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,8.0,0.0,0.0,-22.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.373377,6.5881948,GT Bank,,,28.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,33.0,2.0,1.0,3.5,1
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.0823159,6.5099619,GT Bank,Permanent,,28.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,33.0,1.0,1.0,18.0,1
3,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,Savings,3.5159825,6.4394674,GT Bank,,,25.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,36.0,1.0,0.5,6.5,1
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.928282,7.3993196,EcoBank,Permanent,Post-Graduate,33.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,63.0,2.0,1.0,31.5,1
11,40000.0,44000.0,30,0,4000.0,0.1,0,7,2017,Other,2.5535917,6.3728667,First Bank,Permanent,,36.0,10.0,25000.0,250000.0,29250.0,31.5,10.0,0.185,26.8,0.0,0.0,-2.5,1
4,20000.0,24500.0,30,0,4500.0,0.225,1,7,2017,Savings,7.4711325,9.0836928,FCMB,Permanent,,35.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,23.666666666666668,1.0,0.3333333333333333,-1.3333333333333333,1
2,10000.0,11500.0,15,0,1500.0,0.15,1,7,2017,Savings,3.5030301,6.6003017,Access Bank,Permanent,,32.0,1.0,10000.0,10000.0,11500.0,30.0,1.0,0.15,23.0,1.0,1.0,3.0,1
11,30000.0,34500.0,30,0,4500.0,0.15,0,7,2017,Current,3.2808764,6.4497993,UBA,Permanent,Graduate,37.0,10.0,18500.0,185000.0,21158.75,21.0,10.0,0.14325000000000002,20.7,3.0,0.3,-0.3,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,7.7293333,11.08574,Zenith Bank,,,23.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,15.0,0.0,0.0,0.0,1
14,40000.0,48000.0,60,0,8000.0,0.2,0,7,2017,Other,3.3736899,6.4450746,Fidelity Bank,Permanent,Graduate,42.0,13.0,18461.53846153846,240000.0,22168.26923076923,34.61538461538461,13.0,0.19583333333333333,29.846153846153847,5.0,0.38461538461538464,3.8461538461538463,1
15,50000.0,52500.0,30,0,2500.0,0.05,0,7,2017,Other,3.3708733,6.5747283,Stanbic IBTC,Permanent,,30.0,14.0,26785.714285714286,375000.0,30483.928571428572,27.857142857142858,14.0,0.13863095238095238,22.285714285714285,1.0,0.07142857142857142,-4.142857142857143,0
5,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,5.3967037,13.9882975,EcoBank,Permanent,Secondary,28.0,4.0,9500.0,38000.0,11600.0,22.5,4.0,0.225,38.0,3.0,0.75,16.0,1
4,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3097222,6.6614363,GT Bank,Permanent,Post-Graduate,31.0,3.0,10000.0,30000.0,12500.0,25.0,3.0,0.25,25.0,0.0,0.0,-0.6666666666666666,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,9.0,0.0,0.0,-7.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,5.8074201,5.5703712,Stanbic IBTC,Permanent,,32.0,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,15.0,0.0,0.0,-14.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.3182795,6.6862199,Diamond Bank,Permanent,,36.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,14.0,0.0,0.0,0.0,0
2,10000.0,13000.0,30,0,3000.0,0.3,1,7,2017,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,1.0,0.3,24.0,0.0,0.0,-5.0,0
3,10000.0,13000.0,30,0,3000.0,0.3,0,7,2017,Savings,3.3925985,6.5747388,First Bank,Permanent,,33.0,2.0,10000.0,20000.0,13000.0,30.0,2.0,0.3,28.5,0.0,0.0,-2.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,3.8237879,7.3820442,Wema Bank,Permanent,,38.0,1.0,10000.0,10000.0,11500.0,15.0,1.0,0.15,20.0,1.0,1.0,3.0,0
2,10000.0,11500.0,15,0,1500.0,0.15,0,7,2017,Savings,5.2263267,7.5962717,Diamond Bank,Permanent,,37.0,,,,,,,,,,,,0
